mnist mlp	MNIST	False	1	ALG_rLapPGrad15	0.0001	200000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.1551	29.2835	0.0124	0.0022	9183	0:01:20.267509	torch.float32	0.9997941851615906
mnist mlp	MNIST	False	1	ALG_rLapPGrad15	0.0001	200000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0695	32.8522	0.0055	0.0005	4222	0:01:28.436384	torch.float32	0.9999648332595825
mnist mlp	MNIST	False	1	ALG_rLapPGrad15	0.0001	200000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.1474	31.1100	0.0082	0.0002	2384	0:01:45.721235	torch.float32	0.9999749064445496
mnist mlp	MNIST	False	1	ALG_rLapPGrad15	0.0001	200000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.1324	26.9380	0.0213	0.0008	6157	0:01:45.698615	torch.float32	0.9999648332595825
mnist mlp	MNIST	False	1	ALG_rLapPGrad15	0.0001	200000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0464	36.5530	0.0023	0.0001	6255	0:01:45.658061	torch.float32	0.9999849200248718
mnist mlp	MNIST	False	1	ALG_rLapPGrad15	0.0001	200000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0557	34.9770	0.0033	0.0002	6580	0:01:45.617693	torch.float32	0.9999749064445496
mnist mlp	MNIST	False	1	ALG_rLapPGrad15	0.0001	200000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0875	31.1192	0.0081	0.0003	8991	0:01:45.873639	torch.float32	0.9999598264694214
mnist mlp	MNIST	False	1	ALG_rLapPGrad15	0.0001	200000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0333	37.5978	0.0018	0.0000	6558	0:01:45.636938	torch.float32	0.9999949336051941
mnist mlp	MNIST	False	1	ALG_rLapPGrad15	0.0001	200000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.1147	31.0283	0.0083	0.0004	3706	0:01:36.683150	torch.float32	0.9999799132347107
mnist mlp	MNIST	False	1	ALG_rLapPGrad15	0.0001	200000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0727	30.9177	0.0085	0.0004	2939	0:01:21.317016	torch.float32	0.9999698400497437
mnist mlp	MNIST	False	1	ALG_rLapPGrad15	0.0001	200000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0137	47.8045	0.0002	0.0000	2499	0:01:03.023031	torch.float32	0.9999949336051941
mnist mlp	MNIST	False	1	ALG_rLapPGrad15	0.0001	100000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.1353	31.9364	0.0067	0.0009	3320	0:01:24.874167	torch.float32	0.9998794794082642
mnist mlp	MNIST	False	1	ALG_rLapPGrad15	0.0001	100000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.1091	28.8224	0.0138	0.0020	7783	0:01:46.635196	torch.float32	0.9997991919517517
mnist mlp	MNIST	False	1	ALG_rLapPGrad15	0.0001	100000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.1402	28.1229	0.0162	0.0011	7080	0:01:47.382933	torch.float32	0.9997690916061401
mnist mlp	MNIST	False	1	ALG_rLapPGrad15	0.0001	100000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.1514	29.7660	0.0111	0.0006	858	0:01:46.871734	torch.float32	0.9997791051864624
mnist mlp	MNIST	False	1	ALG_rLapPGrad15	0.0001	100000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.1460	25.3115	0.0310	0.0040	1618	0:01:47.470838	torch.float32	0.9997239112854004
mnist mlp	MNIST	False	1	ALG_rLapPGrad15	0.0001	100000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.2519	26.4652	0.0238	0.0007	6487	0:01:47.446710	torch.float32	0.9997791051864624
mnist mlp	MNIST	False	1	ALG_rLapPGrad15	0.0001	100000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.1401	29.2523	0.0125	0.0010	6415	0:01:47.453608	torch.float32	0.9998041987419128
mnist mlp	MNIST	False	1	ALG_rLapPGrad15	0.0001	100000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.1516	29.0227	0.0132	0.0004	6497	0:01:47.054835	torch.float32	0.9998041987419128
mnist mlp	MNIST	False	1	ALG_rLapPGrad15	0.0001	100000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.1946	28.0997	0.0163	0.0009	9398	0:01:29.989104	torch.float32	0.9997841119766235
mnist mlp	MNIST	False	1	ALG_rLapPGrad15	0.0001	100000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.1612	26.8946	0.0215	0.0009	1337	0:01:01.174093	torch.float32	0.9997841119766235
mnist mlp	MNIST	False	1	ALG_rLapPGrad15	0.0001	300000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0891	30.7981	0.0088	0.0015	4654	0:01:42.686842	torch.float32	0.9999598264694214
mnist mlp	MNIST	False	1	ALG_rLapPGrad15	0.0001	300000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0802	33.0019	0.0053	0.0002	5359	0:01:47.206828	torch.float32	0.9999799132347107
mnist mlp	MNIST	False	1	ALG_rLapPGrad15	0.0001	300000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0450	37.1488	0.0020	0.0001	4574	0:01:47.373871	torch.float32	0.9999849200248718
mnist mlp	MNIST	False	1	ALG_rLapPGrad15	0.0001	300000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0119	40.7771	0.0009	0.0000	9481	0:01:47.221024	torch.float32	0.9999949336051941
mnist mlp	MNIST	False	1	ALG_rLapPGrad15	0.0001	300000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0936	32.7244	0.0056	0.0002	2338	0:01:47.295672	torch.float32	0.9999849200248718
mnist mlp	MNIST	False	1	ALG_rLapPGrad15	0.0001	300000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0708	37.9061	0.0017	0.0001	8360	0:01:47.170454	torch.float32	0.999989926815033
mnist mlp	MNIST	False	1	ALG_rLapPGrad15	0.0001	300000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.1110	31.4794	0.0075	0.0003	9077	0:01:47.611460	torch.float32	0.9999698400497437
mnist mlp	MNIST	False	1	ALG_rLapPGrad15	0.0001	300000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0723	32.7464	0.0056	0.0002	7554	0:01:29.777864	torch.float32	0.9999749064445496
mnist mlp	MNIST	False	1	ALG_rLapPGrad15	0.0001	300000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0312	39.4942	0.0012	0.0000	8033	0:01:13.463474	torch.float32	0.9999949336051941
mnist mlp	MNIST	False	1	ALG_rLapPGrad15	0.0001	300000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0968	31.1857	0.0080	0.0006	2209	0:00:53.342663	torch.float32	0.9999749064445496
mnist mlp	MNIST	False	1	ALG_rLapPGrad15	0.0001	90000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.1853	25.8659	0.0273	0.0034	7967	0:01:38.649499	torch.float32	0.9998041987419128
mnist mlp	MNIST	False	1	ALG_rLapPGrad15	0.0001	90000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.1751	28.9545	0.0134	0.0009	4937	0:01:47.374956	torch.float32	0.9998543858528137
mnist mlp	MNIST	False	1	ALG_rLapPGrad15	0.0001	90000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.2003	30.4706	0.0095	0.0012	5415	0:01:47.702436	torch.float32	0.9998543858528137
mnist mlp	MNIST	False	1	ALG_rLapPGrad15	0.0001	90000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.1479	29.6557	0.0114	0.0005	5204	0:01:47.690647	torch.float32	0.9998493790626526
mnist mlp	MNIST	False	1	ALG_rLapPGrad15	0.0001	90000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.1231	29.7004	0.0113	0.0006	727	0:01:47.556709	torch.float32	0.9998694658279419
mnist mlp	MNIST	False	1	ALG_rLapPGrad15	0.0001	90000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.1505	28.1932	0.0160	0.0017	7199	0:01:48.072917	torch.float32	0.9997991919517517
mnist mlp	MNIST	False	1	ALG_rLapPGrad15	0.0001	90000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.1100	30.4073	0.0096	0.0004	8504	0:01:47.242822	torch.float32	0.9999096393585205
mnist mlp	MNIST	False	1	ALG_rLapPGrad15	0.0001	90000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.1440	28.3481	0.0154	0.0010	2375	0:01:43.585566	torch.float32	0.999819278717041
mnist mlp	MNIST	False	1	ALG_rLapPGrad15	0.0001	90000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.2234	28.0206	0.0166	0.0009	8173	0:01:17.472876	torch.float32	0.999819278717041
mnist mlp	MNIST	False	1	ALG_rLapPGrad15	0.0001	90000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.1387	30.6230	0.0091	0.0002	2067	0:00:51.317862	torch.float32	0.9998644590377808
mnist mlp	MNIST	False	1	ALG_rLapPGrad15	0.0001	400000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0308	39.4963	0.0012	0.0000	3490	0:01:45.629177	torch.float32	0.9999949336051941
mnist mlp	MNIST	False	1	ALG_rLapPGrad15	0.0001	400000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0665	34.8843	0.0034	0.0001	5373	0:01:45.388827	torch.float32	0.9999849200248718
mnist mlp	MNIST	False	1	ALG_rLapPGrad15	0.0001	400000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0288	38.9779	0.0013	0.0000	4777	0:01:45.482577	torch.float32	0.9999949336051941
mnist mlp	MNIST	False	1	ALG_rLapPGrad15	0.0001	400000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0450	38.0301	0.0017	0.0001	953	0:01:45.456823	torch.float32	0.999989926815033
mnist mlp	MNIST	False	1	ALG_rLapPGrad15	0.0001	400000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0497	33.5441	0.0047	0.0000	7225	0:01:45.793439	torch.float32	0.9999799132347107
mnist mlp	MNIST	False	1	ALG_rLapPGrad15	0.0001	400000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0668	33.3012	0.0049	0.0001	2167	0:01:45.604921	torch.float32	0.9999749064445496
mnist mlp	MNIST	False	1	ALG_rLapPGrad15	0.0001	400000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0852	29.9336	0.0107	0.0002	8248	0:01:41.386280	torch.float32	0.9999497532844543
mnist mlp	MNIST	False	1	ALG_rLapPGrad15	0.0001	400000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.1135	30.2971	0.0098	0.0006	6423	0:01:26.220701	torch.float32	0.9999548196792603
mnist mlp	MNIST	False	1	ALG_rLapPGrad15	0.0001	400000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0796	32.8333	0.0055	0.0002	2152	0:01:07.515721	torch.float32	0.9999849200248718
mnist mlp	MNIST	False	1	ALG_rLapPGrad15	0.0001	400000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0549	35.2485	0.0031	0.0001	6657	0:00:49.278784	torch.float32	0.9999849200248718
mnist mlp	MNIST	False	1	ALG_rLapPGrad15	0.0001	50000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.1571	26.1369	0.0256	0.0018	7979	0:01:47.174386	torch.float32	0.9997740983963013
mnist mlp	MNIST	False	1	ALG_rLapPGrad15	0.0001	50000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.1822	29.1523	0.0128	0.0005	3998	0:01:47.604563	torch.float32	0.9998493790626526
mnist mlp	MNIST	False	1	ALG_rLapPGrad15	0.0001	50000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.1896	25.8482	0.0274	0.0014	1828	0:01:47.510830	torch.float32	0.9997841119766235
mnist mlp	MNIST	False	1	ALG_rLapPGrad15	0.0001	50000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0919	28.8590	0.0137	0.0015	461	0:01:47.988578	torch.float32	0.999819278717041
mnist mlp	MNIST	False	1	ALG_rLapPGrad15	0.0001	50000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.1205	27.1534	0.0203	0.0015	4219	0:01:47.975305	torch.float32	0.9997490048408508
mnist mlp	MNIST	False	1	ALG_rLapPGrad15	0.0001	50000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.1636	34.2778	0.0039	0.0002	1965	0:01:47.666085	torch.float32	0.9998995661735535
mnist mlp	MNIST	False	1	ALG_rLapPGrad15	0.0001	50000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.1401	29.9081	0.0108	0.0006	2036	0:01:47.427986	torch.float32	0.9998342990875244
mnist mlp	MNIST	False	1	ALG_rLapPGrad15	0.0001	50000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.1608	30.1672	0.0101	0.0005	3048	0:01:32.426030	torch.float32	0.9998594522476196
mnist mlp	MNIST	False	1	ALG_rLapPGrad15	0.0001	50000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.1278	29.6057	0.0115	0.0004	9893	0:01:01.525289	torch.float32	0.9997941851615906
mnist mlp	MNIST	False	1	ALG_rLapPGrad15	0.0001	50000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.1475	30.5862	0.0092	0.0005	8540	0:00:51.561986	torch.float32	0.9998493790626526
resnet18	CIFAR10	False	1	ALG_rLapPGrad15	0.0004	400000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.2098	8.2422	2.3872	0.0257	2098	0:19:54.748102	torch.float32	0.9999461770057678
resnet18	CIFAR10	False	1	ALG_rLapPGrad15	0.0004	400000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.2242	8.9377	2.0339	0.0253	8445	0:14:01.179398	torch.float32	0.9999657273292542
resnet18	CIFAR10	False	1	ALG_rGaussAWeig19	0.0004	50000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.1321	24.7000	0.0540	0.0008	3990	0:31:24.691454	torch.float32	1.0
resnet18	CIFAR10	False	1	ALG_rGaussAWeig19	0.0004	90000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0151	24.4353	0.0574	0.0008	532	0:31:56.494999	torch.float32	1.0
resnet18	CIFAR10	False	1	ALG_rGaussAWeig19	0.0004	100000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0175	26.3829	0.0366	0.0001	3452	0:32:19.243793	torch.float32	1.0
resnet18	CIFAR10	False	1	ALG_rGaussAWeig19	0.0004	200000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0093	23.7842	0.0666	0.0006	8798	0:32:23.947021	torch.float32	1.0
resnet18	CIFAR10	False	1	ALG_rGaussAWeig19	0.0004	300000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0083	24.4407	0.0573	0.0004	1852	0:32:37.471396	torch.float32	1.0
resnet18	CIFAR10	False	1	ALG_rGaussAWeig19	0.0004	400000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0064	27.0162	0.0317	0.0008	4435	0:32:52.025244	torch.float32	1.0
resnet18	CIFAR10	False	1	ALG_rLapPGrad15	0.0004	400000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.2106	10.9873	1.2687	0.0208	4009	0:32:34.197348	torch.float32	0.9999651908874512
resnet18	CIFAR10	False	1	ALG_rGaussAWeig19	0.0004	50000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0533	25.1152	0.0490	0.0003	4913	0:32:46.693114	torch.float32	1.0
resnet18	CIFAR10	False	1	ALG_rGaussAWeig19	0.0004	90000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0386	24.4711	0.0569	0.0002	6629	0:32:40.915877	torch.float32	1.0
resnet18	CIFAR10	False	1	ALG_rGaussAWeig19	0.0004	100000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0222	20.0211	0.1585	0.0001	184	0:32:38.984681	torch.float32	1.0
resnet18	CIFAR10	False	1	ALG_rGaussAWeig19	0.0004	200000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0116	24.7033	0.0539	0.0001	5706	0:32:36.249793	torch.float32	1.0
resnet18	CIFAR10	False	1	ALG_rGaussAWeig19	0.0004	300000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0105	23.3869	0.0730	0.0003	7223	0:32:47.263113	torch.float32	1.0
resnet18	CIFAR10	False	1	ALG_rGaussAWeig19	0.0004	400000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0065	25.9241	0.0407	0.0003	6610	0:32:58.062129	torch.float32	1.0
resnet18	CIFAR10	False	1	ALG_rLapPGrad15	0.0004	400000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.2130	7.8283	2.6259	0.0337	3161	0:32:40.301222	torch.float32	0.9999635219573975
resnet18	CIFAR10	False	1	ALG_rGaussAWeig19	0.0004	50000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0562	23.3766	0.0732	0.0002	4913	0:32:41.665883	torch.float32	1.0
resnet18	CIFAR10	False	1	ALG_rGaussAWeig19	0.0004	90000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0194	25.5612	0.0443	0.0003	7868	0:32:34.716878	torch.float32	1.0
resnet18	CIFAR10	False	1	ALG_rGaussAWeig19	0.0004	100000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0160	23.3658	0.0734	0.0002	2939	0:32:35.486958	torch.float32	1.0
resnet18	CIFAR10	False	1	ALG_rGaussAWeig19	0.0004	200000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0086	29.1445	0.0194	0.0003	2904	0:32:32.871033	torch.float32	1.0
resnet18	CIFAR10	False	1	ALG_rGaussAWeig19	0.0004	300000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0146	23.9413	0.0643	0.0002	8909	0:32:44.396423	torch.float32	1.0
resnet18	CIFAR10	False	1	ALG_rGaussAWeig19	0.0004	400000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0072	23.1768	0.0766	0.0005	8034	0:32:54.653399	torch.float32	1.0
resnet18	CIFAR10	False	1	ALG_rLapPGrad15	0.0004	400000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.1889	10.2845	1.4916	0.0172	7318	0:32:36.022776	torch.float32	0.9999683499336243
resnet18	CIFAR10	False	1	ALG_rGaussAWeig19	0.0004	50000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0605	23.2301	0.0757	0.0014	9441	0:32:37.674451	torch.float32	1.0
resnet18	CIFAR10	False	1	ALG_rGaussAWeig19	0.0004	90000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0184	23.8519	0.0656	0.0006	2581	0:32:33.134232	torch.float32	1.0
resnet18	CIFAR10	False	1	ALG_rGaussAWeig19	0.0004	100000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0179	24.2718	0.0596	0.0005	2879	0:32:31.278358	torch.float32	1.0
resnet18	CIFAR10	False	1	ALG_rGaussAWeig19	0.0004	200000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0183	28.5675	0.0221	0.0002	4234	0:32:29.151075	torch.float32	1.0
resnet18	CIFAR10	False	1	ALG_rGaussAWeig19	0.0004	300000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0141	24.6346	0.0548	0.0001	6564	0:32:39.583086	torch.float32	1.0
resnet18	CIFAR10	False	1	ALG_rGaussAWeig19	0.0004	400000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0059	29.0834	0.0197	0.0004	3395	0:32:51.061811	torch.float32	1.0
resnet18	CIFAR10	False	1	ALG_rLapPGrad15	0.0004	400000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.2033	10.0272	1.5826	0.0335	1097	0:32:33.667298	torch.float32	0.9999646544456482
resnet18	CIFAR10	False	1	ALG_rGaussAWeig19	0.0004	50000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0534	25.4788	0.0451	0.0003	1376	0:29:42.369267	torch.float32	1.0
resnet18	CIFAR10	False	1	ALG_rGaussAWeig19	0.0004	90000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0187	28.3895	0.0231	0.0002	7101	0:29:32.629254	torch.float32	1.0
resnet18	CIFAR10	False	1	ALG_rGaussAWeig19	0.0004	100000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0102	26.1415	0.0387	0.0001	371	0:29:26.565434	torch.float32	1.0
resnet18	CIFAR10	False	1	ALG_rGaussAWeig19	0.0004	200000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0178	24.7249	0.0537	0.0002	1888	0:29:22.700833	torch.float32	1.0
resnet18	CIFAR10	False	1	ALG_rGaussAWeig19	0.0004	300000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0090	28.3404	0.0233	0.0001	8620	0:29:24.641140	torch.float32	1.0
resnet18	CIFAR10	False	1	ALG_rGaussAWeig19	0.0004	400000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0057	30.5279	0.0141	0.0005	1899	0:29:24.396610	torch.float32	1.0
resnet18	CIFAR10	False	1	ALG_rGaussAWeig19	0.0004	50000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0713	22.8737	0.0822	0.0004	884	0:27:57.835754	torch.float32	1.0
resnet18	CIFAR10	False	1	ALG_rGaussAWeig19	0.0004	90000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0171	30.6572	0.0137	0.0003	9102	0:27:50.604066	torch.float32	1.0
resnet18	CIFAR10	False	1	ALG_rGaussAWeig19	0.0004	100000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0265	24.6036	0.0552	0.0005	2356	0:27:40.156686	torch.float32	1.0
resnet18	CIFAR10	False	1	ALG_rGaussAWeig19	0.0004	200000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0085	30.1902	0.0152	0.0002	3909	0:27:37.015277	torch.float32	1.0
resnet18	CIFAR10	False	1	ALG_rGaussAWeig19	0.0004	300000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0127	21.5105	0.1125	0.0003	969	0:27:00.264436	torch.float32	1.0
resnet18	CIFAR10	False	1	ALG_rGaussAWeig19	0.0004	400000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0078	24.1339	0.0615	0.0004	4842	0:26:13.161245	torch.float32	1.0
