model	dataset	trained	epoch_no	perturb_mec	sigma	epsilon	clip_norm	batch_size	num_images	restarts	OPTIM	cost_fn	indices	weights	scoring	init	tv	opt_score	psnr	test_mse	feat_mse	target_id	timing	dtype	val_acc	rec_img	gt_img
resnet18	CIFAR10	False	1	ALG_rGaussAWeig19	5e-05	1	4	50	2	1	ours	sim	def	equal	loss	randn	0.0001	0.0243	23.0773	0.0784	0.0007	[2324, 4250]	0:38:30.399209	torch.float32	1.0
resnet18	CIFAR10	False	1	ALG_rGaussAWeig19	5e-05	1	4	50	2	1	ours	sim	def	equal	loss	randn	0.0001	0.0084	7.2877	2.9788	0.2223	[7533, 2979]	0:35:15.516783	torch.float32	1.0
resnet18	CIFAR10	False	1	ALG_rGaussAWeig19	5e-05	1	4	50	2	1	ours	sim	def	equal	loss	randn	0.0001	0.0317	19.9032	0.1632	0.0007	[8250, 7107]	0:35:17.451784	torch.float32	1.0
resnet18	CIFAR10	False	1	ALG_rGaussAWeig19	5e-05	1	4	50	2	1	ours	sim	def	equal	loss	randn	0.0001	0.0081	7.7370	2.6819	0.0109	[3161, 7710]	0:28:03.553982	torch.float32	1.0
resnet34	CIFAR10	False	1	ALG_rGaussAGrad18	5e-05	300000.0	4	50	4	1	ours	sim	def	equal	loss	randn	0.0001	0.0103	13.6828	0.7459	13.9373	[7952, 5112, 646, 1788]	0:26:55.410223	torch.float32	1.0		
resnet34	CIFAR10	False	1	ALG_rGaussAGrad18	5e-05	300000.0	4	50	2	1	ours	sim	def	equal	loss	randn	0.0001	0.0185	15.5023	0.4731	0.6086	[464, 4424]	0:27:05.273312	torch.float32	1.0		
resnet34	CIFAR10	False	1	ALG_rGaussPGrad22	5e-05	300000.0	4	50	10	1	ours	sim	def	equal	loss	randn	0.0001	0.0178	9.7966	1.7571	2.9526	[5446, 2709, 6767, 2720, 8925, 6661, 3081, 7350, 2726, 2474]	0:44:44.833677	torch.float32	0.9999995827674866		
resnet34	CIFAR10	False	1	ALG_rGaussAGrad18	5e-05	300000.0	4	50	2	1	ours	sim	def	equal	loss	randn	0.0001	0.0119	20.8692	0.2035	2.7834	[9806, 2383]	0:28:53.869758	torch.float32	1.0		
resnet34	CIFAR10	False	1	ALG_rGaussAGrad18	5e-05	300000.0	4	50	4	1	ours	sim	def	equal	loss	randn	0.0001	0.0118	13.6982	0.7491	3.0659	[3634, 2150, 6031, 9816]	0:31:59.642434	torch.float32	1.0		
resnet34	CIFAR10	False	1	ALG_rGaussAGrad18	5e-05	300000.0	4	50	2	1	ours	sim	def	equal	loss	randn	0.0001	0.0219	17.2618	0.2992	0.6931	[5021, 9506]	0:28:54.519513	torch.float32	1.0		
resnet34	CIFAR10	False	1	ALG_rGaussAGrad18	5e-05	300000.0	4	50	4	1	ours	sim	def	equal	loss	randn	0.0001	0.0140	13.2654	0.7759	3.9928	[3760, 8270, 5321, 1312]	0:32:00.422784	torch.float32	1.0		
resnet34	CIFAR10	False	1	ALG_rGaussPGrad22	5e-05	300000.0	4	50	10	1	ours	sim	def	equal	loss	randn	0.0001	0.0144	10.1200	1.6329	1.4087	[8098, 1621, 2311, 8763, 9662, 2282, 1889, 3009, 3361, 7404]	0:44:45.363307	torch.float32	0.9999995827674866		
resnet34	CIFAR10	False	1	ALG_rGaussAGrad18	5e-05	300000.0	4	50	2	1	ours	sim	def	equal	loss	randn	0.0001	0.0137	15.4458	0.4556	3.5369	[5733, 8903]	0:28:53.308583	torch.float32	1.0		
resnet34	CIFAR10	False	1	ALG_rGaussAGrad18	5e-05	300000.0	4	50	4	1	ours	sim	def	equal	loss	randn	0.0001	0.0140	13.2979	0.8581	29.4563	[7263, 5398, 7384, 8975]	0:31:58.861813	torch.float32	1.0		
resnet34	CIFAR10	False	1	ALG_rGaussPGrad22	5e-05	300000.0	4	50	10	1	ours	sim	def	equal	loss	randn	0.0001	0.0139	11.0447	1.3073	2.5720	[47, 1353, 555, 7232, 8210, 349, 3209, 7220, 3233, 9230]	0:44:41.798056	torch.float32	0.9999995827674866		
resnet34	CIFAR10	False	1	ALG_rGaussAGrad18	5e-05	300000.0	4	50	2	1	ours	sim	def	equal	loss	randn	0.0001	0.0193	16.7214	0.4031	3.4035	[6387, 1210]	0:28:54.828248	torch.float32	1.0		
resnet34	CIFAR10	False	1	ALG_rGaussAGrad18	5e-05	300000.0	4	50	4	1	ours	sim	def	equal	loss	randn	0.0001	0.0098	9.3898	1.9278	23.2847	[9645, 7275, 1416, 830]	0:31:58.488775	torch.float32	1.0		
resnet34	CIFAR10	False	1	ALG_rGaussAGrad18	5e-05	300000.0	4	50	2	1	ours	sim	def	equal	loss	randn	0.0001	0.0219	12.8322	0.8300	0.4804	[2701, 6187]	0:28:55.409346	torch.float32	1.0		
resnet34	CIFAR10	False	1	ALG_rGaussPGrad22	5e-05	300000.0	4	50	10	1	ours	sim	def	equal	loss	randn	0.0001	0.0200	10.2485	1.5863	2.4757	[9046, 6160, 8995, 2295, 628, 2230, 9623, 1103, 9038, 3448]	0:40:55.063920	torch.float32	0.9999995827674866		
resnet34	CIFAR10	False	1	ALG_rGaussAGrad18	5e-05	300000.0	4	50	4	1	ours	sim	def	equal	loss	randn	0.0001	0.0145	14.5879	0.6767	2.1205	[4917, 1200, 2653, 800]	0:27:24.509875	torch.float32	1.0		
resnet34	CIFAR10	False	1	ALG_rGaussPGrad22	5e-05	300000.0	4	50	10	1	ours	sim	def	equal	loss	randn	0.0001	0.0129	9.9825	1.6608	2.4375	[4229, 6178, 7398, 4337, 7833, 1407, 8425, 493, 8156, 8688]	0:15:02.855923	torch.float32	0.9999995827674866		
resnet34	CIFAR10	False	1	ALG_rGaussPGrad22	5e-05	300000.0	4	50	10	1	ours	sim	def	equal	loss	randn	0.0001	0.0185	9.7135	1.7621	2.5964	[7231, 9855, 8044, 4120, 7425, 4594, 4798, 5458, 4048, 23]	0:14:15.800782	torch.float32	0.9999995827674866		
resnet34	CIFAR10	False	1	ALG_rGaussPGrad22	5e-05	300000.0	4	50	2	1	ours	sim	def	equal	loss	randn	0.0001	0.0372	9.1923	2.0489	37.4246	[7816, 2354]	0:42:50.534456	torch.float32	0.9999995827674866		
resnet34	CIFAR10	False	1	ALG_rGaussPGrad22	5e-05	300000.0	4	50	4	1	ours	sim	def	equal	loss	randn	0.0001	0.0166	10.9439	1.2910	6.3814	[5533, 9396, 5921, 5123]	0:45:40.210271	torch.float32	0.9999995827674866		
resnet34	CIFAR10	False	1	ALG_rGaussPGrad22	5e-05	300000.0	4	50	6	1	ours	sim	def	equal	loss	randn	0.0001	0.0113	12.8292	0.9199	6.0198	[7333, 7354, 2064, 9832, 1809, 8941]	0:52:10.009028	torch.float32	0.9999995827674866		
resnet34	CIFAR10	False	1	ALG_rGaussPGrad22	5e-05	300000.0	4	50	8	1	ours	sim	def	equal	loss	randn	0.0001	0.0086	11.1456	1.2819	24.2848	[1571, 826, 468, 7995, 5787, 3764, 500, 662]	0:56:00.586550	torch.float32	0.9999995827674866		
resnet34	CIFAR10	False	1	ALG_rGaussPGrad22	5e-05	300000.0	4	50	2	1	ours	sim	def	equal	loss	randn	0.0001	0.0395	9.4640	1.8027	1.1250	[6061, 9900]	0:42:48.967115	torch.float32	0.9999995827674866		
resnet34	CIFAR10	False	1	ALG_rGaussPGrad22	5e-05	300000.0	4	50	4	1	ours	sim	def	equal	loss	randn	0.0001	0.0175	10.6534	1.3824	42.6477	[5036, 9080, 4990, 9391]	0:45:47.776515	torch.float32	0.9999995827674866		
resnet34	CIFAR10	False	1	ALG_rGaussPGrad22	5e-05	300000.0	4	50	6	1	ours	sim	def	equal	loss	randn	0.0001	0.0102	12.7607	0.8557	0.2349	[5008, 7662, 3391, 5891, 732, 1712]	0:52:34.076345	torch.float32	0.9999995827674866		
resnet34	CIFAR10	False	1	ALG_rGaussPGrad22	5e-05	300000.0	4	50	8	1	ours	sim	def	equal	loss	randn	0.0001	0.0068	13.1896	0.7940	2.8881	[276, 152, 712, 6948, 2618, 5739, 7846, 2863]	0:57:17.189426	torch.float32	0.9999995827674866		
resnet34	CIFAR10	False	1	ALG_rGaussPGrad22	5e-05	300000.0	4	50	2	1	ours	sim	def	equal	loss	randn	0.0001	0.0474	10.7687	1.3477	8.1581	[9507, 2208]	0:42:41.653824	torch.float32	0.9999995827674866		
resnet34	CIFAR10	False	1	ALG_rGaussPGrad22	5e-05	300000.0	4	50	4	1	ours	sim	def	equal	loss	randn	0.0001	0.0148	12.7545	1.0577	3.4044	[8234, 2275, 4518, 1952]	0:45:42.567546	torch.float32	0.9999995827674866		
resnet34	CIFAR10	False	1	ALG_rGaussPGrad22	5e-05	300000.0	4	50	6	1	ours	sim	def	equal	loss	randn	0.0001	0.0094	11.5142	1.2952	3.1023	[669, 8459, 2900, 7220, 2971, 6424]	0:52:31.973892	torch.float32	0.9999995827674866		
resnet34	CIFAR10	False	1	ALG_rGaussPGrad22	5e-05	300000.0	4	50	8	1	ours	sim	def	equal	loss	randn	0.0001	0.0088	13.2169	0.8699	13.2221	[4204, 2197, 6225, 203, 5662, 2895, 8589, 7740]	0:57:08.649309	torch.float32	0.9999995827674866		
resnet34	CIFAR10	False	1	ALG_rGaussPGrad22	5e-05	300000.0	4	50	2	1	ours	sim	def	equal	loss	randn	0.0001	0.0281	12.9049	0.8199	0.3541	[1954, 1162]	0:42:43.671920	torch.float32	0.9999995827674866		
resnet34	CIFAR10	False	1	ALG_rGaussPGrad22	5e-05	300000.0	4	50	4	1	ours	sim	def	equal	loss	randn	0.0001	0.0210	10.7518	1.4503	7.4377	[1377, 6215, 315, 9721]	0:45:48.141957	torch.float32	0.9999995827674866		
resnet34	CIFAR10	False	1	ALG_rGaussPGrad22	5e-05	300000.0	4	50	6	1	ours	sim	def	equal	loss	randn	0.0001	0.0093	12.7429	0.9208	0.1319	[3904, 4132, 6793, 2021, 8822, 5721]	0:52:42.469023	torch.float32	0.9999995827674866		
resnet34	CIFAR10	False	1	ALG_rGaussPGrad22	5e-05	300000.0	4	50	2	1	ours	sim	def	equal	loss	randn	0.0001	0.0250	12.1639	1.1177	22.3732	[4291, 8080]	0:42:59.355413	torch.float32	0.9999995827674866		
resnet34	CIFAR10	False	1	ALG_rGaussPGrad22	5e-05	300000.0	4	50	8	1	ours	sim	def	equal	loss	randn	0.0001	0.0080	13.0317	0.8319	7.3339	[9953, 3862, 4397, 3708, 110, 8878, 2880, 6312]	0:57:31.771048	torch.float32	0.9999995827674866		
resnet34	CIFAR10	False	1	ALG_rGaussPGrad22	5e-05	300000.0	4	50	4	1	ours	sim	def	equal	loss	randn	0.0001	0.0145	11.1547	1.2598	29.1581	[243, 924, 2303, 8845]	0:46:04.736823	torch.float32	0.9999995827674866		
resnet34	CIFAR10	False	1	ALG_rGaussPGrad22	5e-05	300000.0	4	50	2	1	ours	sim	def	equal	loss	randn	0.0001	0.0246	12.7668	0.8705	10.1883	[9288, 4334]	0:42:55.601714	torch.float32	0.9999995827674866		
resnet34	CIFAR10	False	1	ALG_rGaussPGrad22	5e-05	300000.0	4	50	6	1	ours	sim	def	equal	loss	randn	0.0001	0.0090	14.8450	0.5748	0.2371	[1233, 9157, 9418, 2203, 9179, 7444]	0:51:26.082235	torch.float32	0.9999995827674866		
resnet34	CIFAR10	False	1	ALG_rGaussPGrad22	5e-05	300000.0	4	50	4	1	ours	sim	def	equal	loss	randn	0.0001	0.0151	9.7922	1.7874	7.9435	[8574, 9354, 1722, 9744]	0:41:32.248772	torch.float32	0.9999995827674866		
resnet34	CIFAR10	False	1	ALG_rGaussPGrad22	5e-05	300000.0	4	50	8	1	ours	sim	def	equal	loss	randn	0.0001	0.0087	10.6873	1.4534	17.4127	[6514, 3922, 5563, 5326, 4270, 4165, 811, 6558]	0:48:02.209732	torch.float32	0.9999995827674866		
resnet34	CIFAR10	False	1	ALG_rGaussPGrad22	5e-05	300000.0	4	50	6	1	ours	sim	def	equal	loss	randn	0.0001	0.0105	11.9948	1.0315	0.2178	[9978, 1275, 9066, 1987, 8552, 298]	0:29:21.995727	torch.float32	0.9999995827674866		
resnet34	CIFAR10	False	1	ALG_rGaussPGrad22	5e-05	300000.0	4	50	8	1	ours	sim	def	equal	loss	randn	0.0001	0.0091	11.9864	1.0377	17.3596	[5336, 260, 2006, 6772, 8949, 9840, 7996, 2393]	0:21:30.431807	torch.float32	0.9999995827674866		
resnet18	CIFAR10	False	1	ALG_bGaussAWeig21	5e-05	300000.0	4	50	8	1	ours	sim	def	equal	loss	randn	0.0001	0.4119	8.2803	2.4565	0.8287	[2115, 3158, 6448, 3495, 4744, 3124, 5457, 7849]	0:14:53.873303	torch.float32	1.0		gaussian
resnet18	CIFAR10	False	1	ALG_bGaussAWeig21	5e-05	300000.0	4	50	10	1	ours	sim	def	equal	loss	randn	0.0001	0.4879	8.3489	2.3654	0.3510	[7189, 8577, 2678, 8784, 8870, 6209, 5753, 5464, 2568, 1308]	0:15:43.549925	torch.float32	1.0		gaussian
resnet18	CIFAR10	False	1	ALG_bGaussAWeig21	5e-05	300000.0	4	50	8	1	ours	sim	def	equal	loss	randn	0.0001	0.4165	7.8836	2.6831	0.7838	[4808, 5780, 8772, 1055, 6688, 376, 4181, 1945]	0:15:02.693202	torch.float32	1.0		gaussian
resnet18	CIFAR10	False	1	ALG_bGaussAWeig21	5e-05	300000.0	4	50	10	1	ours	sim	def	equal	loss	randn	0.0001	0.5663	9.3495	1.9776	0.3284	[5407, 7338, 4631, 8077, 8998, 8212, 8399, 5427, 9771, 5732]	0:15:47.567792	torch.float32	1.0		gaussian
resnet18	CIFAR10	False	1	ALG_bGaussAWeig21	5e-05	300000.0	4	50	8	1	ours	sim	def	equal	loss	randn	0.0001	0.2768	8.3624	2.4739	0.7532	[8572, 8441, 9601, 5398, 8295, 7104, 6097, 8645]	0:15:03.954870	torch.float32	1.0		gaussian
resnet18	CIFAR10	False	1	ALG_bGaussAWeig21	5e-05	300000.0	4	50	10	1	ours	sim	def	equal	loss	randn	0.0001	0.4623	7.1541	3.1441	1.2594	[5781, 535, 1634, 6370, 5105, 6342, 7299, 8810, 7793, 5110]	0:15:45.564236	torch.float32	1.0		gaussian
resnet18	CIFAR10	False	1	ALG_bGaussAWeig21	5e-05	300000.0	4	50	8	1	ours	sim	def	equal	loss	randn	0.0001	0.3775	8.1021	2.5288	0.7608	[9010, 2938, 7167, 1504, 1049, 9225, 5810, 917]	0:15:04.212791	torch.float32	1.0		gaussian
resnet18	CIFAR10	False	1	ALG_bGaussAWeig21	5e-05	300000.0	4	50	10	1	ours	sim	def	equal	loss	randn	0.0001	0.4864	8.2347	2.5517	0.2660	[217, 102, 2889, 1787, 2537, 9391, 5544, 4763, 3515, 3351]	0:15:46.434896	torch.float32	1.0		gaussian
resnet18	CIFAR10	False	1	ALG_bGaussAWeig21	5e-05	300000.0	4	50	8	1	ours	sim	def	equal	loss	randn	0.0001	0.3426	8.5171	2.2920	0.7629	[1223, 3910, 5397, 5889, 7590, 8375, 3909, 3080]	0:15:05.524896	torch.float32	1.0		gaussian
resnet18	CIFAR10	False	1	ALG_bGaussAWeig21	5e-05	300000.0	4	50	10	1	ours	sim	def	equal	loss	randn	0.0001	0.5020	8.9984	2.1118	0.3198	[3360, 3222, 2603, 6037, 1443, 1186, 5154, 7205, 3069, 153]	0:15:49.747406	torch.float32	1.0		gaussian
resnet18	CIFAR10	False	1	ALG_bGaussAWeig21	5e-05	300000.0	4	50	8	1	ours	sim	def	equal	loss	randn	0.0001	0.3270	10.9797	1.5136	0.3897	[831, 9424, 8821, 6743, 5174, 8307, 8368, 1309]	0:15:12.714794	torch.float32	1.0		gaussian
resnet18	CIFAR10	False	1	ALG_bGaussAWeig21	5e-05	300000.0	4	50	10	1	ours	sim	def	equal	loss	randn	0.0001	0.5481	7.9874	2.6867	0.4603	[8942, 8274, 6752, 3466, 2840, 167, 9082, 7147, 7914, 4433]	0:13:29.922291	torch.float32	1.0		gaussian
mnist cnn	MNIST	False	1	ALG_rGaussAGrad18	5e-05	300000.0	4	50	2	1	ours	sim	def	equal	loss	randn	0.0001	0.0029	51.2603	0.0001	0.0000	[3783, 4194]	0:02:24.656257	torch.float32	1.0		gaussian
mnist cnn	MNIST	False	1	ALG_rGaussAGrad18	5e-05	300000.0	4	50	4	1	ours	sim	def	equal	loss	randn	0.0001	0.0005	49.7078	0.0001	0.0000	[4964, 9943, 2252, 8798]	0:03:03.815268	torch.float32	1.0		gaussian
mnist cnn	MNIST	False	1	ALG_rGaussAGrad18	5e-05	300000.0	4	50	6	1	ours	sim	def	equal	loss	randn	0.0001	0.0052	28.3496	0.4669	0.0009	[6955, 7541, 8758, 3143, 4599, 8169]	0:03:17.646396	torch.float32	1.0		gaussian
mnist cnn	MNIST	False	1	ALG_rGaussAGrad18	5e-05	300000.0	4	50	8	1	ours	sim	def	equal	loss	randn	0.0001	0.0293	21.3871	0.3254	0.0004	[8014, 326, 1656, 6712, 8209, 1143, 3517, 7538]	0:03:31.337692	torch.float32	1.0		gaussian
mnist cnn	MNIST	False	1	ALG_rGaussAGrad18	5e-05	300000.0	4	50	10	1	ours	sim	def	equal	loss	randn	0.0001	0.0074	19.3312	0.7547	0.0007	[5158, 9240, 1560, 5468, 5469, 737, 7882, 6541, 2664, 7234]	0:03:47.499316	torch.float32	1.0		gaussian
mnist cnn	MNIST	False	1	ALG_rGaussAGrad18	5e-05	300000.0	4	50	2	1	ours	sim	def	equal	loss	randn	0.0001	0.0013	52.7490	0.0001	0.0000	[8742, 4110]	0:02:53.256231	torch.float32	1.0		gaussian
mnist cnn	MNIST	False	1	ALG_rGaussAGrad18	5e-05	300000.0	4	50	4	1	ours	sim	def	equal	loss	randn	0.0001	0.0357	21.9105	0.1742	0.0001	[3583, 9967, 6546, 9779]	0:03:24.918068	torch.float32	1.0		gaussian
mnist cnn	MNIST	False	1	ALG_rGaussAGrad18	5e-05	300000.0	4	50	6	1	ours	sim	def	equal	loss	randn	0.0001	0.0213	14.9087	0.7702	0.0015	[3442, 3745, 142, 6329, 5221, 6644]	0:03:30.697168	torch.float32	1.0		gaussian
mnist cnn	MNIST	False	1	ALG_rGaussAGrad18	5e-05	300000.0	4	50	8	1	ours	sim	def	equal	loss	randn	0.0001	0.0038	27.6618	0.3548	0.0003	[5800, 7990, 9541, 91, 616, 5153, 2438, 6584]	0:03:37.876226	torch.float32	1.0		gaussian
mnist cnn	MNIST	False	1	ALG_rGaussAGrad18	5e-05	300000.0	4	50	2	1	ours	sim	def	equal	loss	randn	0.0001	0.0002	56.4555	0.0000	0.0000	[540, 9016]	0:02:53.108198	torch.float32	1.0		gaussian
mnist cnn	MNIST	False	1	ALG_rGaussAGrad18	5e-05	300000.0	4	50	10	1	ours	sim	def	equal	loss	randn	0.0001	0.0442	25.9235	0.0859	0.0002	[4187, 5829, 6248, 5171, 9151, 7353, 8464, 2376, 1066, 1998]	0:03:46.731750	torch.float32	1.0		gaussian
mnist cnn	MNIST	False	1	ALG_rGaussAGrad18	5e-05	300000.0	4	50	4	1	ours	sim	def	equal	loss	randn	0.0001	0.0009	53.7673	0.0000	0.0000	[8158, 474, 7477, 4166]	0:03:23.282365	torch.float32	1.0		gaussian
mnist cnn	MNIST	False	1	ALG_rGaussAGrad18	5e-05	300000.0	4	50	6	1	ours	sim	def	equal	loss	randn	0.0001	0.0035	28.3966	0.5209	0.0006	[4121, 2717, 5194, 7086, 5937, 2354]	0:03:30.268585	torch.float32	1.0		gaussian
mnist cnn	MNIST	False	1	ALG_rGaussAGrad18	5e-05	300000.0	4	50	2	1	ours	sim	def	equal	loss	randn	0.0001	0.0002	60.4482	0.0000	0.0000	[7222, 9540]	0:02:52.273387	torch.float32	1.0		gaussian
mnist cnn	MNIST	False	1	ALG_rGaussAGrad18	5e-05	300000.0	4	50	8	1	ours	sim	def	equal	loss	randn	0.0001	0.0023	39.5126	0.0013	0.0000	[281, 3629, 5008, 6001, 1998, 6370, 4190, 2872]	0:03:38.067205	torch.float32	1.0		gaussian
mnist cnn	MNIST	False	1	ALG_rGaussAGrad18	5e-05	300000.0	4	50	10	1	ours	sim	def	equal	loss	randn	0.0001	0.0083	38.4262	0.0016	0.0000	[836, 2140, 7873, 9887, 7, 2772, 5074, 5627, 5769, 2867]	0:03:46.412777	torch.float32	1.0		gaussian
mnist cnn	MNIST	False	1	ALG_rGaussAGrad18	5e-05	300000.0	4	50	4	1	ours	sim	def	equal	loss	randn	0.0001	0.0037	42.2228	0.0007	0.0000	[6446, 7693, 7222, 8902]	0:03:23.625238	torch.float32	1.0		gaussian
mnist cnn	MNIST	False	1	ALG_rGaussAGrad18	5e-05	300000.0	4	50	2	1	ours	sim	def	equal	loss	randn	0.0001	0.0002	60.8200	0.0000	0.0000	[2722, 9608]	0:02:51.861077	torch.float32	1.0		gaussian
mnist cnn	MNIST	False	1	ALG_rGaussAGrad18	5e-05	300000.0	4	50	6	1	ours	sim	def	equal	loss	randn	0.0001	0.0052	23.7484	0.7258	0.0013	[5396, 2186, 4764, 5716, 8646, 2919]	0:03:30.116899	torch.float32	1.0		gaussian
mnist cnn	MNIST	False	1	ALG_rGaussAGrad18	5e-05	300000.0	4	50	8	1	ours	sim	def	equal	loss	randn	0.0001	0.0228	25.1426	0.1226	0.0002	[5181, 7515, 1152, 4710, 4185, 1766, 9163, 6410]	0:03:38.168618	torch.float32	1.0		gaussian
mnist cnn	MNIST	False	1	ALG_rGaussAGrad18	5e-05	300000.0	4	50	10	1	ours	sim	def	equal	loss	randn	0.0001	0.0147	23.4616	0.2520	0.0002	[3438, 5565, 2023, 1228, 2, 7104, 5915, 958, 8274, 2460]	0:03:46.947970	torch.float32	1.0		gaussian
mnist cnn	MNIST	False	1	ALG_rGaussAGrad18	5e-05	300000.0	4	50	2	1	ours	sim	def	equal	loss	randn	0.0001	0.0004	52.8861	0.0001	0.0000	[1234, 3549]	0:02:52.965226	torch.float32	1.0		gaussian
mnist cnn	MNIST	False	1	ALG_rGaussAGrad18	5e-05	300000.0	4	50	4	1	ours	sim	def	equal	loss	randn	0.0001	0.0061	39.9644	0.0012	0.0000	[4024, 2091, 509, 2436]	0:03:22.689259	torch.float32	1.0		gaussian
mnist cnn	MNIST	False	1	ALG_rGaussAGrad18	5e-05	300000.0	4	50	6	1	ours	sim	def	equal	loss	randn	0.0001	0.0046	38.1935	0.0016	0.0000	[3581, 6036, 146, 4757, 2199, 5211]	0:03:19.722627	torch.float32	1.0		gaussian
mnist cnn	MNIST	False	1	ALG_rGaussAGrad18	5e-05	300000.0	4	50	8	1	ours	sim	def	equal	loss	randn	0.0001	0.0063	26.5574	0.5761	0.0005	[6895, 6693, 3757, 4831, 7619, 7359, 4619, 3208]	0:03:15.100806	torch.float32	1.0		gaussian
mnist cnn	MNIST	False	1	ALG_rGaussAGrad18	5e-05	300000.0	4	50	10	1	ours	sim	def	equal	loss	randn	0.0001	0.0395	24.9524	0.0761	0.0001	[708, 5314, 4412, 5121, 9807, 4038, 67, 7346, 714, 8935]	0:03:08.321718	torch.float32	1.0		gaussian
mnist cnn	MNIST	False	1	ALG_rGaussAGrad18	5e-05	300000.0	4	50	4	1	ours	sim	def	equal	loss	randn	0.0001	0.0254	23.2701	0.2520	0.0002	[3616, 944, 5983, 8608]	0:02:42.630351	torch.float32	1.0		gaussian
mnist cnn	MNIST	False	1	ALG_rGaussAGrad18	5e-05	300000.0	4	50	6	1	ours	sim	def	equal	loss	randn	0.0001	0.0299	26.2745	0.0922	0.0003	[3423, 8396, 6610, 3938, 428, 9948]	0:02:36.823979	torch.float32	1.0		gaussian
mnist cnn	MNIST	False	1	ALG_rGaussAGrad18	5e-05	300000.0	4	50	8	1	ours	sim	def	equal	loss	randn	0.0001	0.0059	39.1150	0.0014	0.0000	[4315, 1602, 8982, 776, 1260, 33, 9197, 1913]	0:02:19.851197	torch.float32	1.0		gaussian
mnist cnn	MNIST	False	1	ALG_rGaussAGrad18	5e-05	300000.0	4	50	10	1	ours	sim	def	equal	loss	randn	0.0001	0.0084	26.6937	0.3563	0.0005	[7253, 8396, 8569, 6546, 8241, 6548, 9746, 1319, 1505, 7336]	0:01:37.326189	torch.float32	1.0		gaussian
mnist cnn	MNIST	False	1	ALG_bGaussAWeig21	5e-05	300000.0	4	50	10	1	ours	sim	def	equal	loss	randn	0.0001	0.4124	17.1635	0.4252	0.0009	[5259, 4600, 4573, 2529, 3652, 4918, 8720, 4604, 6531, 2300]	0:02:50.136070	torch.float32	1.0		gaussian
mnist cnn	MNIST	False	1	ALG_bGaussAWeig21	5e-05	300000.0	4	50	8	1	ours	sim	def	equal	loss	randn	0.0001	0.3502	16.1976	0.3670	0.0014	[9407, 7975, 2428, 8869, 5910, 3506, 1260, 1499]	0:03:06.552250	torch.float32	1.0		gaussian
mnist cnn	MNIST	False	1	ALG_bGaussAWeig21	5e-05	300000.0	4	50	2	1	ours	sim	def	equal	loss	randn	0.0001	0.3778	29.5894	0.0116	0.0000	[2625, 3446]	0:02:42.375128	torch.float32	1.0		gaussian
mnist cnn	MNIST	False	1	ALG_bGaussAWeig21	5e-05	300000.0	4	50	6	1	ours	sim	def	equal	loss	randn	0.0001	0.3636	19.2677	0.2847	0.0006	[5736, 3245, 941, 9617, 4173, 5360]	0:03:19.672092	torch.float32	1.0		gaussian
mnist cnn	MNIST	False	1	ALG_bGaussAWeig21	5e-05	300000.0	4	50	4	1	ours	sim	def	equal	loss	randn	0.0001	0.3775	24.2898	0.0399	0.0001	[2626, 4604, 7305, 8278]	0:03:18.115672	torch.float32	1.0		gaussian
mnist cnn	MNIST	False	1	ALG_bGaussAWeig21	5e-05	300000.0	4	50	2	1	ours	sim	def	equal	loss	randn	0.0001	0.3048	31.3432	0.0077	0.0000	[5493, 3465]	0:02:41.680413	torch.float32	1.0		gaussian
mnist cnn	MNIST	False	1	ALG_bGaussAWeig21	5e-05	300000.0	4	50	10	1	ours	sim	def	equal	loss	randn	0.0001	0.4462	17.6909	0.2932	0.0006	[2928, 4341, 1267, 2367, 8775, 5930, 7953, 2108, 2550, 1672]	0:03:44.696253	torch.float32	1.0		gaussian
mnist cnn	MNIST	False	1	ALG_bGaussAWeig21	5e-05	300000.0	4	50	8	1	ours	sim	def	equal	loss	randn	0.0001	0.3672	19.3073	0.1697	0.0006	[6442, 7547, 3271, 36, 7235, 6943, 6774, 2189]	0:03:35.362598	torch.float32	1.0		gaussian
mnist cnn	MNIST	False	1	ALG_bGaussAWeig21	5e-05	300000.0	4	50	6	1	ours	sim	def	equal	loss	randn	0.0001	0.4982	22.9567	0.0544	0.0001	[3496, 697, 1585, 2034, 9242, 8981]	0:03:29.570042	torch.float32	1.0		gaussian
mnist cnn	MNIST	False	1	ALG_bGaussAWeig21	5e-05	300000.0	4	50	4	1	ours	sim	def	equal	loss	randn	0.0001	0.4366	24.9071	0.0364	0.0002	[6138, 9181, 8895, 3629]	0:03:21.123268	torch.float32	1.0		gaussian
mnist cnn	MNIST	False	1	ALG_bGaussAWeig21	5e-05	300000.0	4	50	2	1	ours	sim	def	equal	loss	randn	0.0001	0.3125	30.5597	0.0093	0.0000	[3462, 4415]	0:02:41.398005	torch.float32	1.0		gaussian
mnist cnn	MNIST	False	1	ALG_bGaussAWeig21	5e-05	300000.0	4	50	10	1	ours	sim	def	equal	loss	randn	0.0001	0.4792	19.4281	0.2631	0.0003	[1254, 4560, 7437, 5912, 1726, 4670, 8482, 48, 7727, 1532]	0:03:44.729707	torch.float32	1.0		gaussian
mnist cnn	MNIST	False	1	ALG_bGaussAWeig21	5e-05	300000.0	4	50	8	1	ours	sim	def	equal	loss	randn	0.0001	0.3870	17.8070	0.3881	0.0020	[1498, 8231, 2925, 2317, 3124, 9894, 4648, 5147]	0:03:35.737843	torch.float32	1.0		gaussian
